ADAL	DA6	0
ADAL	DA7	0
ADAL	DA8	0
ADAL	DA9	0
ADAL	DB1	0
ADAL	DB2	0
ADAL	DB3	0
ADAL	DB4	0
ADAL	DB5	0
ADAL	DB6	0
ADAL	DB7	0
ADAL	DD1	0
ADAL	DD2	0
ADAL	DD3	0
ADAL	DD4	0
ADAL	DD5	0
ADAL	DD6	0
ADAL	DVA	0
ADAL	DVB	0
ADAL	DVC	0
ADAL	FLPL	0
ADAL	FLPR	0
ADAL	HSNL	0
ADAL	HSNR	0
ADAL	IL1DL	0
ADAL	IL1DR	0
ADAL	IL1L	0
ADAL	IL1R	0
ADAL	IL1VL	0
ADAL	IL1VR	0
ADAL	IL2DL	0
ADAL	IL2DR	0
ADAL	IL2L	0
ADAL	IL2R	0
ADAL	IL2VL	0
ADAL	IL2VR	0
ADAL	LUAL	0
ADAL	LUAR	0
ADAL	OLLL	0
ADAL	OLLR	0
ADAL	OLQDL	0
ADAL	OLQDR	0
ADAL	OLQVL	0
ADAL	OLQVR	0
ADAL	PDA	0
ADAL	PDB	0
ADAL	PDEL	0
ADAL	PDER	0
ADAL	PHAL	0
ADAL	PHAR	49
ADAL	PHBL	0
ADAL	PHBR	0
ADAL	PHCL	0
ADAL	PHCR	0
ADAL	PLML	0
ADAL	PLMR	0
ADAL	PLNL	13
ADAL	PLNR	0
ADAL	PQR	0
ADAL	PVCL	0
ADAL	PVCR	0
ADAL	PVDL	0
ADAL	PVDR	0
ADAL	PVM	0
ADAL	PVNL	0
ADAL	PVNR	0
ADAL	PVPL	0
ADAL	PVPR	0
ADAL	PVQL	0
ADAL	PVQR	0
ADAL	PVR	0
ADAL	PVT	0
ADAL	PVWL	0
ADAL	PVWR	0
ADAL	RIAL	0
ADAL	RIAR	0
ADAL	RIBL	0
ADAL	RIBR	0
ADAL	RICL	0
ADAL	RICR	0
ADAL	RID	0
ADAL	RIFL	0
ADAL	RIFR	0
ADAL	RIGL	0
ADAL	RIGR	0
ADAL	RIH	0
ADAL	RIML	0
ADAL	RIMR	0
ADAL	RIPL	0
ADAL	RIPR	0
ADAL	RIR	0
ADAL	RIS	0
ADAL	RIVL	0
ADAL	RIVR	0
ADAL	RMDDL	0
ADAL	RMDDR	0
ADAL	RMDL	0
ADAL	RMDR	0
ADAL	RMDVL	0
ADAL	RMDVR	0
ADAL	RMED	0
ADAL	RMEL	0
ADAL	RMER	0
ADAL	RMEV	0
ADAL	RMFL	0
ADAL	RMFR	0
ADAL	RMGL	0
ADAL	RMGR	0
ADAL	RMHL	0
ADAL	RMHR	0
ADAL	SAADL	0
ADAL	SAADR	0
ADAL	SAAVL	0
ADAL	SAAVR	-21
ADAL	SABD	0
ADAL	SABVL	0
ADAL	SABVR	0
ADAL	SDQL	0
ADAL	SDQR	0
ADAL	SIADL	0
ADAL	SIADR	0
ADAL	SIAVL	0
ADAL	SIAVR	0
ADAL	SIBDL	0
ADAL	SIBDR	0
ADAL	SIBVL	0
ADAL	SIBVR	0
ADAL	SMBDL	0
ADAL	SMBDR	0
ADAL	SMBVL	0
ADAL	SMBVR	0
ADAL	SMDDL	0
ADAL	SMDDR	0
ADAL	SMDVL	0
ADAL	SMDVR	0
ADAL	URADL	0
ADAL	URADR	0
ADAL	URAVL	0
ADAL	URAVR	0
ADAL	URBL	0
ADAL	URBR	0
ADAL	URXL	0
ADAL	URXR	0
ADAL	URYDL	0
ADAL	URYDR	0
ADAL	URYVL	0
ADAL	URYVR	0
ADAL	VA1	0
ADAL	VA2	0
ADAL	VA3	0
ADAL	VA4	0
ADAL	VA5	0
ADAL	VA6	0
ADAL	VA7	0
ADAL	VA8	0
ADAL	VA9	0
ADAL	VA10	0
ADAL	VA11	0
ADAL	VA12	0
ADAL	VB1	0
ADAL	VB2	0
ADAL	VB3	0
ADAL	VB4	0
ADAL	VB5	0
ADAL	VB6	0
ADAL	VB7	0
ADAL	VB8	0
ADAL	VB9	0
ADAL	VB10	0
ADAL	VB11	0
ADAL	VC1	0
ADAL	VC2	0
ADAL	VC3	0
ADAL	VC4	0
ADAL	VC5	0
ADAL	VC6	0
ADAL	VD1	0
ADAL	VD2	0
ADAL	VD3	0
ADAL	VD4	0
ADAL	VD5	0
ADAL	VD6	0
ADAL	VD7	0
ADAL	VD8	0
ADAL	VD9	0
ADAL	VD10	0
ADAL	VD11	0
ADAL	VD12	0
ADAL	VD13	0
ADAL	I1L	0
ADAL	I1R	0
ADAL	I2L	0
ADAL	I2R	0
ADAL	I3	0
ADAL	I4	0
ADAL	I5	0
ADAL	I6	0
ADAL	M1	0
ADAL	M2L	0
ADAL	M2R	0
ADAL	M3L	0
ADAL	M3R	0
ADAL	M4	0
ADAL	M5	0
ADAL	MCL	0
ADAL	MCR	0
ADAL	MI	0
ADAL	NSML	0
ADAL	NSM	0
ADAR	ADAL	0
ADAR	ADAR	26
ADAR	ADEL	0
ADAR	ADER	-17
ADAR	ADFL	0
ADAR	ADFR	0
ADAR	ADLL	0
ADAR	ADLR	0
ADAR	AFDL	0
ADAR	AFDR	0
ADAR	AIAL	0
ADAR	AIAR	0
ADAR	AIBL	0
ADAR	AIBR	0
ADAR	AIML	0
ADAR	AIMR	0
ADAR	AINL	0
ADAR	AINR	0
ADAR	AIYL	0
ADAR	AIYR	0
ADAR	AIZL	0
ADAR	AIZR	0
ADAR	ALA	0
ADAR	ALML	0
ADAR	ALMR	0
ADAR	ALNL	0
ADAR	ALNR	0
ADAR	AQR	-11
ADAR	AS1	0
ADAR	AS2	0
ADAR	AS3	0
ADAR	AS4	0
ADAR	AS5	0
ADAR	AS6	0
ADAR	AS7	0
ADAR	AS8	0
ADAR	AS9	0
ADAR	AS10	0
ADAR	AS11	0
ADAR	ASEL	0
ADAR	ASER	0
ADAR	ASGL	0
ADAR	ASGR	0
ADAR	ASHL	0
ADAR	ASHR	0
ADAR	ASIL	0
ADAR	ASIR	0
ADAR	ASJL	0
ADAR	ASJR	0
ADAR	ASKL	0
ADAR	ASKR	0
ADAR	AUAL	0
ADAR	AUAR	0
ADAR	AVAL	0
ADAR	AVAR	0
ADAR	AVBL	0
ADAR	AVBR	0
ADAR	AVDL	0
ADAR	AVDR	49
ADAR	AVEL	0
ADAR	AVER	0
ADAR	AVFL	0
ADAR	AVFR	0
ADAR	AVG	0
ADAR	AVHL	0
ADAR	AVHR	0
ADAR	AVJL	38
ADAR	AVJR	0
ADAR	AVKL	0
ADAR	AVKR	0
ADAR	AVL	0
ADAR	AVM	0
ADAR	AWAL	0
ADAR	AWAR	0
ADAR	AWBL	0
ADAR	AWBR	0
ADAR	AWCL	0
ADAR	AWCR	0
ADAR	BAGL	0
ADAR	BAGR	0
ADAR	BDUL	0
ADAR	BDUR	0
ADAR	CEPDL	0
ADAR	CEPDR	0
ADAR	CEPVL	0
ADAR	CEPVR	0
ADAR	DA1	0
ADAR	DA2	0
ADAR	DA3	0
ADAR	DA4	0
ADAR	DA5	0
ADAR	DA6	0
ADAR	DA7	0
ADAR	DA8	0
ADAR	DA9	0
ADAR	DB1	0
ADAR	DB2	0
ADAR	DB3	0
ADAR	DB4	0
ADAR	DB5	0
ADAR	DB6	0
ADAR	DB7	0
ADAR	DD1	0
ADAR	DD2	0
ADAR	DD3	0
ADAR	DD4	0
ADAR	DD5	0
ADAR	DD6	0
ADAR	DVA	0
ADAR	DVB	0
ADAR	DVC	0
ADAR	FLPL	0
ADAR	FLPR	0
ADAR	HSNL	0
ADAR	HSNR	0
ADAR	IL1DL	0
ADAR	IL1DR	0
ADAR	IL1L	0
ADAR	IL1R	0
ADAR	IL1VL	0
ADAR	IL1VR	0
ADAR	IL2DL	0
ADAR	IL2DR	0
ADAR	IL2L	0
ADAR	IL2R	0
ADAR	IL2VL	0
ADAR	IL2VR	0
ADAR	LUAL	-28
ADAR	LUAR	0
ADAR	OLLL	0
ADAR	OLLR	0
ADAR	OLQDL	0
ADAR	OLQDR	0
ADAR	OLQVL	0
ADAR	OLQVR	0
ADAR	PDA	0
ADAR	PDB	0
ADAR	PDEL	0
ADAR	PDER	0
ADAR	PHAL	0
ADAR	PHAR	48
ADAR	PHBL	0
ADAR	PHBR	0
ADAR	PHCL	0
ADAR	PHCR	0
ADAR	PLML	0
ADAR	PLMR	0
ADAR	PLNL	0
ADAR	PLNR	0
ADAR	PQR	0
ADAR	PVCL	0
ADAR	PVCR	0
ADAR	PVDL	0
ADAR	PVDR	0
ADAR	PVM	0
ADAR	PVNL	0
ADAR	PVNR	0
ADAR	PVPL	0
ADAR	PVPR	0
ADAR	PVQL	0
ADAR	PVQR	0
ADAR	PVR	0
ADAR	PVT	0
ADAR	PVWL	0
ADAR	PVWR	0
ADAR	RIAL	0
ADAR	RIAR	0
ADAR	RIBL	0
ADAR	RIBR	0
ADAR	RICL	0
ADAR	RICR	0
ADAR	RID	0
ADAR	RIFL	0
ADAR	RIFR	0
ADAR	RIGL	0
ADAR	RIGR	0
ADAR	RIH	0
ADAR	RIML	0
ADAR	RIMR	0
ADAR	RIPL	0
ADAR	RIPR	0
ADAR	RIR	0
ADAR	RIS	0
ADAR	RIVL	0
ADAR	RIVR	0
ADAR	RMDDL	0
ADAR	RMDDR	0
ADAR	RMDL	0
ADAR	RMDR	0
ADAR	RMDVL	0
ADAR	RMDVR	0
ADAR	RMED	0
ADAR	RMEL	0
ADAR	RMER	0
ADAR	RMEV	0
ADAR	RMFL	0
ADAR	RMFR	0
ADAR	RMGL	0
ADAR	RMGR	0
ADAR	RMHL	0
ADAR	RMHR	0
ADAR	SAADL	0
ADAR	SAADR	0
ADAR	SAAVL	0
ADAR	SAAVR	0
ADAR	SABD	0
ADAR	SABVL	0
ADAR	SABVR	0
ADAR	SDQL	0
ADAR	SDQR	0
ADAR	SIADL	12
ADAR	SIADR	0
ADAR	SIAVL	0
ADAR	SIAVR	0
ADAR	SIBDL	0
ADAR	SIBDR	0
ADAR	SIBVL	0
ADAR	SIBVR	0
ADAR	SMBDL	0
ADAR	SMBDR	0
ADAR	SMBVL	0
ADAR	SMBVR	0
ADAR	SMDDL	0
ADAR	SMDDR	0
ADAR	SMDVL	0
ADAR	SMDVR	0
ADAR	URADL	0
ADAR	URADR	0
ADAR	URAVL	0
ADAR	URAVR	0
ADAR	URBL	0
ADAR	URBR	0
ADAR	URXL	0
ADAR	URXR	0
ADAR	URYDL	0
ADAR	URYDR	0
ADAR	URYVL	0
ADAR	URYVR	0
ADAR	VA1	0
ADAR	VA2	0
ADAR	VA3	0
ADAR	VA4	0
ADAR	VA5	0
ADAR	VA6	0
ADAR	VA7	0
ADAR	VA8	0
ADAR	VA9	0
ADAR	VA10	0
ADAR	VA11	0
ADAR	VA12	0
ADAR	VB1	0
ADAR	VB2	-28
ADAR	VB3	0
ADAR	VB4	31
ADAR	VB5	0
ADAR	VB6	10
ADAR	VB7	0
ADAR	VB8	0
ADAR	VB9	0
ADAR	VB10	0
ADAR	VB11	0
ADAR	VC1	0
ADAR	VC2	0
ADAR	VC3	0
ADAR	VC4	0
ADAR	VC5	0
ADAR	VC6	0
ADAR	VD1	0
ADAR	VD2	0
ADAR	VD3	0
ADAR	VD4	14
ADAR	VD5	0
ADAR	VD6	0
ADAR	VD7	0
ADAR	VD8	0
ADAR	VD9	0
ADAR	VD10	0
ADAR	VD11	0
ADAR	VD12	0
ADAR	VD13	0
ADAR	I1L	0
ADAR	I1R	0
ADAR	I2L	0
ADAR	I2R	0
ADAR	I3	0
ADAR	I4	0
ADAR	I5	0
ADAR	I6	0
ADAR	M1	0
ADAR	M2L	0
ADAR	M2R	0
ADAR	M3L	0
ADAR	M3R	0
ADAR	M4	0
ADAR	M5	0
ADAR	MCL	0
ADAR	MCR	0
ADAR	MI	0
ADAR	NSML	0
ADAR	NSM	0
ADEL	ADAL	0
ADEL	ADAR	0
ADEL	ADEL	0
ADEL	ADER	0
ADEL	ADFL	0
ADEL	ADFR	0
ADEL	ADLL	0
ADEL	ADLR	0
ADEL	AFDL	0
ADEL	AFDR	0
ADEL	AIAL	0
ADEL	AIAR	0
ADEL	AIBL	0
ADEL	AIBR	0
ADEL	AIML	0
ADEL	AIMR	0
ADEL	AINL	0
ADEL	AINR	0
ADEL	AIYL	0
ADEL	AIYR	0
ADEL	AIZL	0
ADEL	AIZR	0
ADEL	ALA	0
ADEL	ALML	0
ADEL	ALMR	0
ADEL	ALNL	0
ADEL	ALNR	0
ADEL	AQR	0
ADEL	AS1	0
ADEL	AS2	0
ADEL	AS3	0
ADEL	AS4	0
ADEL	AS5	0
ADEL	AS6	0
ADEL	AS7	0
ADEL	AS8	0
ADEL	AS9	0
ADEL	AS10	0
ADEL	AS11	0
ADEL	ASEL	0
ADEL	ASER	0
ADEL	ASGL	0
ADEL	ASGR	0
ADEL	ASHL	0
ADEL	ASHR	0
ADEL	ASIL	0
ADEL	ASIR	0
ADEL	ASJL	0
ADEL	ASJR	0
ADEL	ASKL	0
ADEL	ASKR	0
ADEL	AUAL	0
ADEL	AUAR	0
ADEL	AVAL	0
ADEL	AVAR	0
ADEL	AVBL	0
ADEL	AVBR	0
ADEL	AVDL	0
ADEL	AVDR	0
ADEL	AVEL	0
ADEL	AVER	0
ADEL	AVFL	0
ADEL	AVFR	0
ADEL	AVG	0
ADEL	AVHL	0
ADEL	AVHR	0
ADEL	AVJL	0
ADEL	AVJR	0
ADEL	AVKL	0
ADEL	AVKR	0
ADEL	AVL	0
ADEL	AVM	0
ADEL	AWAL	0
ADEL	AWAR	0
ADEL	AWBL	0
ADEL	AWBR	0
ADEL	AWCL	0
ADEL	AWCR	0
ADEL	BAGL	0
ADEL	BAGR	0
ADEL	BDUL	0
ADEL	BDUR	0
ADEL	CEPDL	0
ADEL	CEPDR	0
ADEL	CEPVL	0
ADEL	CEPVR	0
ADEL	DA1	0
ADEL	DA2	0
ADEL	DA3	0
ADEL	DA4	0
ADEL	DA5	0
ADEL	DA6	0
ADEL	DA7	0
ADEL	DA8	0
ADEL	DA9	0
ADEL	DB1	0
ADEL	DB2	0
ADEL	DB3	0
ADEL	DB4	0
ADEL	DB5	0
ADEL	DB6	0
ADEL	DB7	0
ADEL	DD1	0
ADEL	DD2	0
ADEL	DD3	0
ADEL	DD4	0
ADEL	DD5	0
ADEL	DD6	0
ADEL	DVA	0
ADEL	DVB	0
ADEL	DVC	0
ADEL	FLPL	0
ADEL	FLPR	0
ADEL	HSNL	0
ADEL	HSNR	0
ADEL	IL1DL	0
ADEL	IL1DR	0
ADEL	IL1L	0
ADEL	IL1R	0
ADEL	IL1VL	0
ADEL	IL1VR	0
ADEL	IL2DL	0
ADEL	IL2DR	0
ADEL	IL2L	0
ADEL	IL2R	0
ADEL	IL2VL	0
ADEL	IL2VR	0
ADEL	LUAL	0
ADEL	LUAR	0
ADEL	OLLL	0
ADEL	OLLR	0
ADEL	OLQDL	0
ADEL	OLQDR	0
ADEL	OLQVL	0
ADEL	OLQVR	0
ADEL	PDA	0
ADEL	PDB	0
ADEL	PDEL	0
ADEL	PDER	0
ADEL	PHAL	0
ADEL	PHAR	0
ADEL	PHBL	12
ADEL	PHBR	0
ADEL	PHCL	0
ADEL	PHCR	0
ADEL	PLML	0
ADEL	PLMR	0
ADEL	PLNL	0
ADEL	PLNR	0
ADEL	PQR	0
ADEL	PVCL	0
ADEL	PVCR	0
ADEL	PVDL	0
ADEL	PVDR	0
ADEL	PVM	0
ADEL	PVNL	0
ADEL	PVNR	0
ADEL	PVPL	0
ADEL	PVPR	0
ADEL	PVQL	0
ADEL	PVQR	0
ADEL	PVR	0
ADEL	PVT	0
ADEL	PVWL	0
ADEL	PVWR	0
ADEL	RIAL	0
ADEL	RIAR	0
ADEL	RIBL	0
ADEL	RIBR	0
ADEL	RICL	0
ADEL	RICR	0
ADEL	RID	0
ADEL	RIFL	0
ADEL	RIFR	0
ADEL	RIGL	0
ADEL	RIGR	0
ADEL	RIH	0
ADEL	RIML	0
ADEL	RIMR	0
ADEL	RIPL	0
ADEL	RIPR	0
ADEL	RIR	0
ADEL	RIS	0
ADEL	RIVL	0
ADEL	RIVR	0
ADEL	RMDDL	0
ADEL	RMDDR	0
ADEL	RMDL	0
ADEL	RMDR	0
ADEL	RMDVL	0
ADEL	RMDVR	0
ADEL	RMED	0
ADEL	RMEL	0
ADEL	RMER	0
ADEL	RMEV	0
ADEL	RMFL	0
ADEL	RMFR	0
ADEL	RMGL	0
ADEL	RMGR	0
ADEL	RMHL	0
ADEL	RMHR	0
ADEL	SAADL	0
ADEL	SAADR	0
ADEL	SAAVL	0
ADEL	SAAVR	0
ADEL	SABD	0
ADEL	SABVL	0
ADEL	SABVR	0
ADEL	SDQL	0
ADEL	SDQR	0
ADEL	SIADL	0
ADEL	SIADR	0
ADEL	SIAVL	0
ADEL	SIAVR	0
ADEL	SIBDL	0
ADEL	SIBDR	0
ADEL	SIBVL	0
ADEL	SIBVR	0
ADEL	SMBDL	0
ADEL	SMBDR	0
ADEL	SMBVL	0
ADEL	SMBVR	0
ADEL	SMDDL	0
ADEL	SMDDR	0
ADEL	SMDVL	0
ADEL	SMDVR	0
ADEL	URADL	0
ADEL	URADR	0
ADEL	URAVL	0
ADEL	URAVR	0
ADEL	URBL	0
ADEL	URBR	0
ADEL	URXL	0
ADEL	URXR	0
ADEL	URYDL	0
ADEL	URYDR	0
ADEL	URYVL	0
ADEL	URYVR	0
ADEL	VA1	0
ADEL	VA2	0
ADEL	VA3	0
ADEL	VA4	0
ADEL	VA5	0
ADEL	VA6	0
ADEL	VA7	0
ADEL	VA8	0
ADEL	VA9	0
ADEL	VA10	0
ADEL	VA11	0
ADEL	VA12	0
ADEL	VB1	0
ADEL	VB2	0
ADEL	VB3	0
ADEL	VB4	0
ADEL	VB5	0
ADEL	VB6	0
ADEL	VB7	0
ADEL	VB8	0
ADEL	VB9	0
ADEL	VB10	0
ADEL	VB11	0
ADEL	VC1	0
ADEL	VC2	0
ADEL	VC3	0
ADEL	VC4	0
ADEL	VC5	0
ADEL	VC6	0
ADEL	VD1	0
ADEL	VD2	0
ADEL	VD3	0
ADEL	VD4	0
ADEL	VD5	0
ADEL	VD6	0
ADEL	VD7	0
ADEL	VD8	0
ADEL	VD9	0
ADEL	VD10	0
ADEL	VD11	0
ADEL	VD12	0
ADEL	VD13	0
ADEL	I1L	0
ADEL	I1R	0
ADEL	I2L	0
ADEL	I2R	0
ADEL	I3	0
ADEL	I4	0
ADEL	I5	0
ADEL	I6	0
ADEL	M1	0
ADEL	M2L	0
ADEL	M2R	0
ADEL	M3L	0
ADEL	M3R	0
ADEL	M4	0
ADEL	M5	0
ADEL	MCL	0
ADEL	MCR	0
ADEL	MI	0
ADEL	NSML	0
ADEL	NSM	0
ADER	ADAL	0
ADER	ADAR	50
ADER	ADEL	0
ADER	ADER	17
ADER	ADFL	0
ADER	ADFR	0
ADER	ADLL	0
ADER	ADLR	0
ADER	AFDL	0
ADER	AFDR	0
ADER	AIAL	0
ADER	AIAR	0
ADER	AIBL	0
ADER	AIBR	0
ADER	AIML	0
ADER	AIMR	0
ADER	AINL	0
ADER	AINR	0
ADER	AIYL	0
ADER	AIYR	0
ADER	AIZL	0
ADER	AIZR	0
ADER	ALA	0
ADER	ALML	0
ADER	ALMR	0
ADER	ALNL	0
ADER	ALNR	0
ADER	AQR	0
ADER	AS1	0
ADER	AS2	0
ADER	AS3	0
ADER	AS4	0
ADER	AS5	0
ADER	AS6	0
ADER	AS7	0
ADER	AS8	0
ADER	AS9	0
ADER	AS10	0
ADER	AS11	0
ADER	ASEL	0
ADER	ASER	0
ADER	ASGL	0
ADER	ASGR	0
ADER	ASHL	0
ADER	ASHR	0
ADER	ASIL	0
ADER	ASIR	0
ADER	ASJL	0
ADER	ASJR	0
ADER	ASKL	0
ADER	ASKR	0
ADER	AUAL	0
ADER	AUAR	0
ADER	AVAL	0
ADER	AVAR	0
ADER	AVBL	0
ADER	AVBR	0
ADER	AVDL	0
ADER	AVDR	0
ADER	AVEL	0
ADER	AVER	-10
ADER	AVFL	0
ADER	AVFR	0
ADER	AVG	0
ADER	AVHL	0
ADER	AVHR	0
ADER	AVJL	37
ADER	AVJR	0
ADER	AVKL	0
ADER	AVKR	0
ADER	AVL	0
ADER	AVM	0
ADER	AWAL	0
ADER	AWAR	0
ADER	AWBL	0
ADER	AWBR	0
ADER	AWCL	0
ADER	AWCR	15
ADER	BAGL	0
ADER	BAGR	0
ADER	BDUL	0
ADER	BDUR	0
ADER	CEPDL	0
ADER	CEPDR	0
ADER	CEPVL	0
ADER	CEPVR	0
ADER	DA1	0
ADER	DA2	0
ADER	DA3	0
ADER	DA4	0
ADER	DA5	0
ADER	DA6	0
ADER	DA7	0
ADER	DA8	0
ADER	DA9	0
ADER	DB1	0
ADER	DB2	0
ADER	DB3	0
ADER	DB4	0
ADER	DB5	0
ADER	DB6	0
ADER	DB7	0
ADER	DD1	0
ADER	DD2	0
ADER	DD3	0
ADER	DD4	0
ADER	DD5	0
ADER	DD6	0
ADER	DVA	0
ADER	DVB	0
ADER	DVC	0
ADER	FLPL	0
ADER	FLPR	0
ADER	HSNL	0
ADER	HSNR	0
ADER	IL1DL	0
ADER	IL1DR	0
ADER	IL1L	-11
ADER	IL1R	0
ADER	IL1VL	0
ADER	IL1VR	0
ADER	IL2DL	0
ADER	IL2DR	0
ADER	IL2L	0
ADER	IL2R	0
ADER	IL2VL	0
ADER	IL2VR	0
ADER	LUAL	0
ADER	LUAR	0
ADER	OLLL	0
ADER	OLLR	0
ADER	OLQDL	0
ADER	OLQDR	0
ADER	OLQVL	0
ADER	OLQVR	0
ADER	PDA	0
ADER	PDB	0
ADER	PDEL	0
ADER	PDER	0
ADER	PHAL	0
ADER	PHAR	0
ADER	PHBL	0
ADER	PHBR	0
ADER	PHCL	0
ADER	PHCR	0
ADER	PLML	0
ADER	PLMR	0
ADER	PLNL	0
ADER	PLNR	0
ADER	PQR	0
ADER	PVCL	18
ADER	PVCR	0
ADER	PVDL	0
ADER	PVDR	0
ADER	PVM	0
ADER	PVNL	0
ADER	PVNR	0
ADER	PVPL	0
ADER	PVPR	0
ADER	PVQL	0
ADER	PVQR	0
ADER	PVR	0
ADER	PVT	0
ADER	PVWL	0
ADER	PVWR	0
ADER	RIAL	0
ADER	RIAR	0
ADER	RIBL	0
ADER	RIBR	0
ADER	RICL	0
ADER	RICR	0
ADER	RID	0
ADER	RIFL	0
ADER	RIFR	0
ADER	RIGL	0
ADER	RIGR	0
ADER	RIH	0
ADER	RIML	0
ADER	RIMR	0
ADER	RIPL	0
ADER	RIPR	0
ADER	RIR	0
ADER	RIS	0
ADER	RIVL	0
ADER	RIVR	0
ADER	RMDDL	0
ADER	RMDDR	0
ADER	RMDL	0
ADER	RMDR	0
ADER	RMDVL	0
ADER	RMDVR	0
ADER	RMED	0
ADER	RMEL	0
ADER	RMER	0
ADER	RMEV	0
ADER	RMFL	0
ADER	RMFR	0
ADER	RMGL	0
ADER	RMGR	0
ADER	RMHL	0
ADER	RMHR	0
ADER	SAADL	0
ADER	SAADR	0
ADER	SAAVL	0
ADER	SAAVR	0
ADER	SABD	0
ADER	SABVL	0
ADER	SABVR	0
ADER	SDQL	0
ADER	SDQR	0
ADER	SIADL	0
ADER	SIADR	0
ADER	SIAVL	0
ADER	SIAVR	0
ADER	SIBDL	0
ADER	SIBDR	0
ADER	SIBVL	0
ADER	SIBVR	0
ADER	SMBDL	0
ADER	SMBDR	0
ADER	SMBVL	0
ADER	SMBVR	0
ADER	SMDDL	0
ADER	SMDDR	0
ADER	SMDVL	0
ADER	SMDVR	0
ADER	URADL	0
ADER	URADR	0
ADER	URAVL	0
ADER	URAVR	0
ADER	URBL	0
ADER	URBR	0
ADER	URXL	0
ADER	URXR	0
ADER	URYDL	0
ADER	URYDR	0
ADER	URYVL	0
ADER	URYVR	0
ADER	VA1	0
ADER	VA2	0
ADER	VA3	0
ADER	VA4	0
ADER	VA5	0
ADER	VA6	0
ADER	VA7	0
ADER	VA8	0
ADER	VA9	0
ADER	VA10	0
ADER	VA11	0
ADER	VA12	0
ADER	VB1	0
ADER	VB2	0
ADER	VB3	0
ADER	VB4	148
ADER	VB5	0
ADER	VB6	0
ADER	VB7	0
ADER	VB8	0
ADER	VB9	0
ADER	VB10	0
ADER	VB11	0
ADER	VC1	0
ADER	VC2	0
ADER	VC3	0
ADER	VC4	0
ADER	VC5	0
ADER	VC6	0
ADER	VD1	0
ADER	VD2	0
ADER	VD3	0
ADER	VD4	0
ADER	VD5	0
ADER	VD6	0
ADER	VD7	0
ADER	VD8	0
ADER	VD9	0
ADER	VD10	0
ADER	VD11	0
ADER	VD12	0
ADER	VD13	0
ADER	I1L	0
ADER	I1R	0
ADER	I2L	0
ADER	I2R	0
ADER	I3	0
ADER	I4	0
ADER	I5	0
ADER	I6	0
ADER	M1	0
ADER	M2L	0
ADER	M2R	0
ADER	M3L	0
ADER	M3R	0
ADER	M4	0
ADER	M5	0
ADER	MCL	0
ADER	MCR	0
ADER	MI	0
ADER	NSML	0
ADER	NSM	0
ADFL	ADAL	0
ADFL	ADAR	0
ADFL	ADEL	0
ADFL	ADER	0
ADFL	ADFL	0
ADFL	ADFR	0
ADFL	ADLL	0
ADFL	ADLR	0
ADFL	AFDL	0
ADFL	AFDR	0
ADFL	AIAL	0
ADFL	AIAR	0
ADFL	AIBL	0
ADFL	AIBR	0
ADFL	AIML	0
ADFL	AIMR	0
ADFL	AINL	0
ADFL	AINR	0
ADFL	AIYL	0
ADFL	AIYR	0
ADFL	AIZL	0
ADFL	AIZR	0
ADFL	ALA	0
ADFL	ALML	0
ADFL	ALMR	0
ADFL	ALNL	0
ADFL	ALNR	0
